ID,customer_INN,provider_INN,order_price
448385284668184,6731031630,673100533312,6048.9
802020408866531,6731031630,673100533312,74889.36
817714941262038,6731031630,673100533312,13689.0
447745747482421,6731031630,673100533312,3720.6
850807470781901,6731031630,673100533312,3556.8
510387451874532,6731031630,673100533312,1866.15
790054674747121,6731031630,673100533312,4504.5
645036881750489,6731031630,673100533312,123201.0
989898631414218,6731031630,673100533312,21130.2
672080089406117,6731031630,673100533312,36977.85
480818942926129,6731031630,673100533312,4095.0
513133242777009,6731031630,673100533312,1357.2
919027212965721,6731031630,673100533312,210810.6
354501056441995,4825053547,4824054957,263169.2
283534244924229,4825053547,4824054957,377650.0
613702646324140,4825053547,4824054957,84793.41
837535153564146,4825053547,4824054957,280.15
821607441821658,4825053547,4824054957,200445.0
644944518309414,6902027869,6901090850,105716.16
533768976723889,6902027869,6901090850,108131.61
869736744961923,6902027869,6901090850,100865.46
603828642156564,6902027869,6901090850,101786.8
468808523628616,6902027869,6901090850,100367.77
619358244263195,6902027869,6901090850,105966.49
725880136206383,6902027869,6901090850,108866.78
429093299039176,6902027869,6901090850,105380.12
168038047249825,6902027869,6901090850,101611.27
770037423504211,6902027869,6901090850,109713.42
371076388762073,6902027869,6901090850,109151.8
145301403455855,7801137031,781018594156,2369.94
2736906185381,7801137031,781018594156,2087.1
449647287207250,7801137031,781018594156,5294.7
27211535840847,7801137031,781018594156,2359.8
710150772901493,7714338609,7726311464,854453.6
487778047996341,6731031816,673100533312,230171.3
417880667148563,6731031816,673100533312,50019.0
532563602748115,6731031816,673100533312,5265.0
595519653845389,6731031816,673100533312,852.93
637146708586779,6731031816,673100533312,39557.7
874193964157295,6731031816,673100533312,5805.0
708287463638371,6731031816,673100533312,5805.0
970113258531588,6731031816,673100533312,97125.39
26088201224656,6731031816,673100533312,89560.8
790249443580591,6731031816,673100533312,86872.5
645344277704389,7729082090,7604268892,5704.0
54587113986286,7729082090,7604268892,52817.7
418537570278837,7729082090,7604268892,5582.1
510309979547514,7729082090,7604268892,5961.3
687646063534197,7729082090,7604268892,1237.21
348394553491477,7729082090,7604268892,3054.4
40126076499843,7729082090,7604268892,4837.5
188713705236474,7729082090,7604268892,40856.76
384733935954540,7729082090,7604268892,439.05
932641610070329,7729082090,7604268892,4009.98
384534347249937,7130006648,7105049045,32700.0
552745714344790,7130006648,7105049045,55200.0
233267558541390,7820020430,7807096670,3315.87
578629347698637,7820020430,7807096670,8621.36
227570428799358,2313012569,231300727026,35400.0
775630491359966,7810214959,4705055285,243367.2
80281811018875,7810214959,4705055285,127774.42
879110093564483,7810214959,4705055285,465.37
652532107133464,7801137031,4703044961,3737.6
162586906606876,7801137031,4703044961,2822.4
400082612993303,2129034779,2129051830,10500.0
752473303808725,2129034779,2129051830,5600.0
787550059298278,2129034779,2129051830,80190.0
556084836015639,7106034980,7105049045,94500.0
500208616676439,7820020430,7816501540,3699.3
493380882848582,7820020430,7816501540,8239.29
255544103401415,7820020430,7816501540,133.05
820003061563422,7820020430,7816501540,133.05
465575418392403,7820020430,7816501540,133.05
698471554011635,7820020430,7816501540,44232.3
371752555228519,7820020430,7816501540,2537.0
786101659514224,7820020430,7816501540,53810.95
511838832284818,7820020430,7816501540,9080.1
583335890271136,7820020430,7816501540,10991.7
33642836990054,7820020430,7816501540,14018.4
14008506066779,7820020430,7816501540,18000.9
307801186114851,7820020430,7816501540,15452.1
642622975182733,7820020430,7816501540,17363.54
38745779326039,7820020430,7816501540,27381.04
34401494560612,7820020430,7816501540,424.8
109267860223545,7820020430,7816501540,7646.4
240161330376762,7820020430,7816501540,424.8
353901429207084,7820020430,7816501540,7646.4
129459130181551,7820020430,7816501540,11947.5
458289487717236,7820020430,7816501540,7646.4
535568154441739,7820020430,7816501540,7646.4
665364528060583,7820020430,7816501540,7646.4
929993230188564,6731031816,673100533312,29858.4
527131292308170,6731031816,673100533312,38118.96
573478137220798,6731031816,673100533312,2878.0
484061111374007,6731031816,673100533312,2183.4
363266008097947,6731031816,673100533312,1282.4
649619929487907,6731031816,673100533312,1085.6
480051866171623,6731031816,673100533312,2329.25
344751387088929,6731031816,673100533312,2420.0
507610935519880,6731031816,673100533312,68445.0
228511196148530,6731031816,673100533312,11253.2
643550159464913,6731031816,673100533312,19693.1
101344136657068,6731031816,673100533312,1819.5
870463520808410,6731031816,673100533312,1118.4
341309356709975,6731031816,673100533312,98485.1
551291035573203,4719015395,862199205474,1250000.0
674780403717905,7105025661,7105049045,5472.48
168852427445362,7105025661,7105049045,1091.85
939249993066242,7105025661,7105049045,12376.0
924371051660415,3522001675,3525302222,10800.0
17306959092619,3522001675,3525302222,21400.0
144085759157173,3522001675,3525302222,7800.0
560102494291826,3522001675,3525302222,11000.0
403101976161801,7714338609,7726311464,13426.6
995905647396553,3522001675,781136860446,9804.41
538864611664834,3522001675,781136860446,12895.59
157885059240043,5752028869,7743529527,406097.0
177356860239211,7805639459,7807006934,2916600.0
812140785957536,7719046800,673007055171,450000.0
993314636767719,7719046800,673007055171,455000.0
729787236139138,7719046800,673007055171,456000.0
177401962831281,7719046800,673007055171,465000.0
932798956800872,6731031816,673100533312,5817.24
464040283935846,6731031816,673100533312,52650.0
127573748423263,6731031816,673100533312,16672.5
123161204320729,4217023628,4253038820,321376.15
860118771778379,4217023628,4253038820,10790.88
836743231735188,6732204067,673100533312,23792.5
756376419460119,6732204067,673100533312,207171.26
915406690405808,6732204067,673100533312,69443.1
43437564545921,7811066534,7825444176,20764.8
807964856963206,7811066534,7825444176,1641.6
179173551862475,7719046800,673007055171,802735.005
214398755539011,7719046800,673007055171,802735.006
631188549572509,7719046800,673007055171,802735.007
159310693829002,7719046800,673007055171,802735.008
823416624608960,7719046800,673007055171,802735.009
105594533789452,7719046800,673007055171,802735.01
960843837334720,7719046800,673007055171,802735.011
517288436819056,7719046800,673007055171,802735.012
819927247729699,7719046800,673007055171,802735.013
669592286733359,7719046800,673007055171,802735.014
985189107408699,7810214959,4705055285,23257.13
339958312592993,7810214959,4705055285,85844.1
448487562456740,7810214959,4705055285,5834.43
911608999535424,7810214959,4705055285,274.32
747052650436015,7810214959,4705055285,24939.6
976184176196534,7729082090,7604268892,41485.02
644505424061774,7729082090,7604268892,32218.48
231603302096292,7729082090,7604268892,64769.76
573366385757264,7729082090,7604268892,25469.2
56813265357620,7729082090,7604268892,39852.58
289255619035935,7729082090,7604268892,25845.3
439520732604350,7729082090,7604268892,26663.2
50957282430305,7729082090,7604268892,15435.68
828139117516166,7729082090,7604268892,296.78
115278103112219,5024226253,7728616951,419934283.39
135913530487961,7714338609,7718538045,23942.16
302475345514973,4825053547,4824054957,42.18
885689812463466,4825053547,4824054957,116816.5
800868651898940,4825053547,4824054957,108724.0
279010483153614,4825053547,4824054957,66888.0
464242027797102,4825053547,4824054957,67383.0
81511596759318,4825053547,4824054957,67301.0
730629439920663,4825053547,4824054957,497116.0
985085448736293,6902026897,6901090850,89212.01
397542337766505,6902026897,6901090850,89212.02
713125193360668,7806029833,9702024369,27205.2
866619183320639,7806029833,9702024369,67419.0
877911802927359,7806029833,9702024369,72111.6
837793504689399,7806029833,9702024369,27205.2
481324598146375,2129034779,2129051830,38850.0
59923050097844,2129034779,2129051830,5908.8
859316716992426,2129034779,2129051830,7255.2
881122207532853,2129034779,2129051830,1296.0
820867677882993,7123003597,7743529527,50.0
210627946172618,7123003597,7743529527,50.0
996016475635289,7123003597,7743529527,50.0
928842622609149,7123003597,7743529527,50.0
385798401257865,7123003597,7743529527,50.0
299455624351845,7714338609,7751207971,99584.8
129225262493990,1603001214,1648033456,424380.0
159259242171650,1603001214,1648033456,150495.0
252560671716527,1603001214,1648033456,125853.0
300543517337729,1603001214,1648033456,82889.4
316880828586740,7105025661,7105049045,73.9
779403789226051,7105025661,7105049045,39350.0
148520325992590,7105025661,7105049045,15701.1
970662659318925,5031024233,5035038477,2028984.0
122139337781106,5031024233,5035038477,4950400.0
462139874326119,5031024233,5035038477,803136.0
881181989201939,8301020196,830001872358,39417.4
970742844264349,8301020196,830001872358,178.6
88806470986663,8301020196,830001872358,313500.0
316804484045757,6902026897,6950270302,25311.02
81373723717831,6902026897,6950270302,25311.03
180445167302905,1643004331,1643014019,434211.02
650048290462561,1643004331,1643014019,434211.03
691104641543331,1643004331,1643014019,434211.04
512222547923120,1643004331,1643014019,434211.05
649899766380264,4711005170,471103124340,159.97
866872790756583,4711005170,471103124340,300389.73
774377617126268,4711005170,471103124340,94.74
502702909959348,4711005170,471103124340,90649.26
195725000545082,7810214959,4705055285,94781.89
567732753955620,7810214959,4705055285,17074.65
92569182433567,7810214959,4705055285,24534.0
746341088928020,7810214959,4705055285,80323.6
983507624446309,7810214959,4705055285,612.02
466618844013330,7810214959,4705055285,188765.01
835163737710229,7810214959,4705055285,29899.8
451503391146684,7810214959,4705055285,20325.31
291340452363336,7810214959,4705055285,102817.26
790860229408513,1655104997,1656033379,17389.08
105004569225919,1655104997,1656033379,161.41
219047979691348,7714338609,7751207971,1264448.64
234276893086093,8609322344,410121988103,148525.49
555806159773599,7123003597,9731034770,120000.0
479568274739714,1656007080,1659183598,1458681.6
846387978560133,1656007080,1659183598,2149799.6
540846666291744,1656007080,1659183598,884290.7
197868659593809,6902026897,6901090850,50600.231
699316171559498,6902026897,6901090850,50600.232
67919972055351,6902026897,6901090850,50600.233
761274172328717,6902026897,6901090850,50600.234
999434692442052,6902026897,6901090850,50600.235
624597198952633,6902026897,6901090850,50600.236
128022537490089,6902026897,6901090850,50600.237
706369495574766,6902026897,6901090850,50600.238
302783256799916,6902026897,6901090850,50600.239
214546938066793,6902026897,6901090850,50600.24
679015547086661,6902026897,6901090850,50600.241
854931999089546,7723104607,7719878196,699.0
224077584308418,7723104607,7719878196,719.86
853360794637940,7723104607,7719878196,750.63
442872046679975,7723104607,7719878196,751.0
727116466766937,7723104607,7719878196,65692.5
320781834966935,7723104607,7719878196,43854.3
715578179042918,7723104607,7719878196,5251.75
225987764087595,7723104607,7719878196,11253.75
86235197761564,7726510766,7726221073,1638073.42
491589442789440,7726510766,7726221073,1638073.43
167055243181727,7726510766,7726221073,1638073.44
425752419582765,7726510766,7726221073,1638073.45
447902937426055,7726510766,7726221073,1638073.46
154184076580569,7726510766,7726221073,1638073.47
316323103308796,7726510766,7726221073,1638073.48
53265781140855,7726510766,7726221073,1638073.49
965643704086198,7726510766,7726221073,1638073.5
415195253194346,7726510766,7726221073,1638073.51
150288720232217,7726510766,7726221073,1638073.52
332187340228616,7726510766,7726221073,1638073.53
437548654442069,7726510766,7726221073,1638073.54
763245938714218,7726510766,7726221073,1638073.55
985506639027560,7726510766,7726221073,1638073.56
301750613653347,7130006648,7105049045,2265.0
920355231956279,7130006648,7105049045,12415.2
795472546676084,7605015894,7606032187,53064.0
991651373110539,7605015894,7606032187,55476.0
797397256343915,7605015894,7606032187,50652.0
810409833668755,7605015894,7606032187,45828.0
511771429963817,7605015894,7606032187,48240.0
915259168425006,7605015894,7606032187,41004.0
402072807009616,7605015894,7606032187,50451.0
252294887898787,7605015894,7606032187,210.67
592365837291211,7105025661,7105049045,32936.8
718875147128152,7105025661,7105049045,59859.0
497119405548560,7105025661,7105049045,39906.0
457731504930635,1655043381,165604779647,16433.42
460883765423042,1655043381,165604779647,16277.89
488935756770596,1655043381,165604779647,35620.49
333215945762418,1655043381,165604779647,35436.85
838298137914765,1655043381,165604779647,24034.18
358257194950123,1655043381,165604779647,36190.42
332923196210086,1655043381,165604779647,51411.47
477639979024666,1655043381,165604779647,44148.27
710207683600958,1655043381,165604779647,15373.8
383065313331717,1655043381,165604779647,11841.78
565083258736381,1655043381,165604779647,21455.41
872564757947387,1655043381,165604779647,26479.58
686126421819673,1655043381,165604779647,31183.55
107455128868258,1655043381,165604779647,32806.53
309519650765566,1655043381,165604779647,13489.3
14358416148969,1655043381,165604779647,50874.96
863875914503558,1655043381,165604779647,10513.77
953479764385539,1655043381,165604779647,48067.96
551910015680364,1655043381,165604779647,12971.88
406730106734205,1655043381,165604779647,37611.27
997307406382664,1655043381,165604779647,17456.76
522526793121479,1655043381,165604779647,10883.3
620045727434352,1655043381,165604779647,35625.33
679389011433947,1655043381,165604779647,10860.44
881147913693877,1655043381,165604779647,53261.21
208956268867369,1655043381,165604779647,27839.22
614990585296115,1655043381,165604779647,19316.25
753920277657357,1655043381,165604779647,17556.76
243329741291300,1655043381,165604779647,38532.6
563995373294445,1655043381,165604779647,35307.14
121676980294204,1655043381,165604779647,14666.19
860112422274666,1655043381,165604779647,20844.11
394947941274328,1655043381,165604779647,39045.88
975623490918888,1655043381,165604779647,16580.56
213397914919749,1655043381,165604779647,49667.78
852457652492883,1655043381,165604779647,12661.06
31250004729311,1655043381,165604779647,34402.18
180656695364308,1655043381,165604779647,52262.57
559904300289860,1655043381,165604779647,40318.03
305019169994185,1655043381,165604779647,57762.08
944835842305904,1655043381,165604779647,28379.47
542871610021532,1655043381,165604779647,44677.84
836285791071046,1655043381,165604779647,31549.3
799034977765619,1655043381,165604779647,42946.71
76650889397630,1655043381,165604779647,47012.74
640428231117671,1655043381,165604779647,21518.04
749286034831343,1655043381,165604779647,38964.19
744940125589055,1655043381,165604779647,30725.6
709833619836647,1655043381,165604779647,40528.23
369420333938029,1655043381,165604779647,45020.2
743827317480106,1655043381,165604779647,53977.12
489467847521688,1655043381,165604779647,32402.47
715423830608535,1655043381,165604779647,55141.33
923756348333932,1655043381,165604779647,48328.29
938147460573133,1655043381,165604779647,17395.01
504760805330022,1655043381,165604779647,20776.93
647044713923623,1655043381,165604779647,47319.61
530253888479863,1655043381,165604779647,47317.49
454012378287103,1655043381,165604779647,32315.89
232825626880143,1655043381,165604779647,44143.01
167083075219197,1655043381,165604779647,20674.39
166116688719034,1655043381,165604779647,53784.57
567012133002826,1655043381,165604779647,26362.77
124631179983391,1655043381,165604779647,29463.45
241808958527029,1655043381,165604779647,20119.55
346299161641952,1655043381,165604779647,24515.07
92723267430497,1655043381,165604779647,43466.56
827531923955576,1655043381,165604779647,17176.47
146828506110697,1655043381,165604779647,13034.2
971503590509321,1655043381,165604779647,19463.46
204927128765906,1655043381,165604779647,26819.74
280951058094166,1655043381,165604779647,10237.28
903366373993296,1655043381,165604779647,24676.04
63788266956819,1655043381,165604779647,53545.23
291636198430115,1655043381,165604779647,57499.4
838918684542117,1655043381,165604779647,59198.88
748854796274680,1655043381,165604779647,38182.65
711161332078375,1655043381,165604779647,49767.9
108453910592330,1655043381,165604779647,22953.25
333598703322772,7714338609,7751207971,38288.46
462976251078461,4825053547,4824054957,5189.2
268654273758492,4825053547,4824054957,294.44
978222235267748,4825053547,4824054957,11474.19
270529233580074,4825053547,4824054957,2298.14
737955753102493,4825053547,4824054957,1646.02
311580275811405,4825053547,4824054957,1334.4
733673082751443,2618012411,2628050889,54925.0
578812637415446,1655104997,1655460191,700.0
582030047545281,1655104997,1655460191,2600.0
462381062945961,1655104997,1655460191,24000.0
871271020108152,1655104997,1655460191,622.0
980906156883576,1655104997,1655460191,6077.75
46010982209256,1655104997,1655460191,701.17
261507061456059,1603001214,1648033456,308390.4
125821962393138,1603001214,1648033456,294523.2
478056140796784,6902026897,6901090850,345643.0
825822001265637,6902026897,6901090850,345643.0
1354107964852,6902026897,6901090850,345643.0
970625058367094,7810214959,4705055285,23623.47
440003326994063,7810214959,4705055285,1223.0
517246893875016,7810214959,4705055285,15398.0
563020371110455,7810214959,4705055285,4777.0
454087185887381,7810214959,4705055285,43863.14
220490324181612,7810214959,4705055285,11490.6
879200142244445,7810214959,4705055285,2051.4
762757577785722,7810214959,4705055285,19692.0
545959205964148,7810214959,4705055285,5887.08
327602150501644,7810214959,4705055285,19764.36
793399199672585,7810214959,4705055285,2966.0
432057991656052,7810214959,4705055285,85357.3
497580300973820,7810214959,4705055285,20101.25
169457865527834,2129034779,2130227126,265070.4
360192307563336,2129034779,2130227126,22527.2
94571276457729,2129034779,2130227126,88356.0
336165404534571,2129034779,2130227126,75883.5
417814559663187,7714338609,6234162791,283242.96
588654503917494,1215233085,1207020090,28284.3
59699118324309,1215233085,1207020090,153361.32
100915785330234,7726510766,7708332422,1219000.0
34003114483232,3713005751,3704005843,18591.3
701143830514418,1835048910,1834100340,73500.23
407466641956538,1835048910,1834100340,73500.24
892656231696742,1835048910,1834100340,73500.25
582248156832068,1835048910,1834100340,73500.26
468959857038022,1835048910,1834100340,73500.27
202400658917711,1835048910,1834100340,73500.28
580974385937857,1835048910,1834100340,73500.29
477677627599599,1835048910,1834100340,73500.3
547729166505340,7723356160,502106265406,184.68
998661402240500,7723356160,502106265406,925.3
424693730998094,7723356160,502106265406,1178.22
283065518185509,7723356160,502106265406,185.05
477307781153127,7723356160,502106265406,196.37
246550197941124,7723356160,502106265406,1110.36
660950195997699,7723356160,502106265406,370.12
237806819903056,7723356160,502106265406,785.48
224790291069512,7723356160,502106265406,370.1
104957945391421,7723356160,502106265406,2220.72
959565386736857,7723356160,502106265406,2356.44
31231981807308,7723356160,502106265406,1480.48
577299811117077,7723356160,502106265406,740.24
167948462572431,7723356160,502106265406,992.8
842638212058915,7723356160,502106265406,2847.0
645194891460060,7723356160,502106265406,2482.0
631695866779525,7723356160,502106265406,7117.5
722844064398640,7723356160,502106265406,2978.4
741670457960097,7723356160,502106265406,8541.0
409387986261807,7723356160,502106265406,4270.5
592219413411950,7723356160,502106265406,5694.0
702205662743591,7723356160,502106265406,1489.2
93210804715021,7723356160,502106265406,1897.88
139479102248549,7723356160,502106265406,284.7
914522259158693,7723356160,502106265406,3796.0
422598934021570,7723356160,502106265406,949.0
600625519872564,7723356160,502106265406,1138.8
678962162421979,7723356160,502106265406,1898.0
135547533732086,7723356160,502106265406,854.1
871448892972391,7723356160,502106265406,569.4
555413646137125,7723356160,502106265406,2847.0
374201120491963,1648006283,1648033456,524263.68
322079021015729,1648006283,1648033456,479827.38
347563255174683,8200000683,4101171578,45868.68
317873021484158,8200000683,4101171578,52176.0
947839411292015,8200000683,4101171578,48631.32
632140188743415,4029017942,4027064440,539190.0
420391697507742,7725247752,3241016940,587839.04
265576435174594,7725247752,3241016940,734400.54
570405410272853,7725247752,3241016940,711728.81
609019158766801,7725247752,3241016940,807990.4
910127210687566,7725247752,3241016940,284892.64
299010928439084,7725247752,3241016940,805550.6
476266750155673,7106034980,7105049045,34830.0
816843215138808,7106034980,7105049045,12630.2
16011819349440,7106034980,7105049045,16837.5
666396670498680,7106034980,7105049045,18612.0
844551691198713,5032201196,7707049388,50000.0
455625333243083,7723104607,7709542655,10.95
771495647621810,7723104607,7709542655,499.8
329385647134996,7723104607,7709542655,3134.4
470940709036557,7723104607,7709542655,5317.36
976690954034635,7723104607,7709542655,110000.0
786101628555446,7723104607,7709542655,8860.2
309638131504693,7723104607,7709542655,4673.3
12516456480932,7723104607,7709542655,2369.68
712247931688210,7723104607,7709542655,21967.0
222563640777029,7723104607,7709542655,75732.0
728357106188421,7723104607,7709542655,2716.7
565877631244588,7723104607,7709542655,1913.4
971098021263607,7723104607,7709542655,5261.8
341465945836964,7723104607,7709542655,9013.2
712331725258791,7723104607,7709542655,1899.9
613925128786376,7723104607,7709542655,10400.0
386247181813278,7723104607,7709542655,960.0
433050457927835,7723104607,7709542655,3053.2
329497403504658,7723104607,7709542655,3600.0
743714201692439,7723104607,7709542655,2366.5
247315604588677,7723104607,7709542655,1633.0
944513409262758,7723104607,7709542655,1350.0
964672673915973,7723104607,7709542655,2134.0
593253554513419,7723104607,7709542655,11490.8
854320179465882,7723104607,7709542655,14267.0
689402262630280,7723104607,7709542655,16766.6
206100869639737,7723104607,7709542655,6125.0
490080015879426,7723104607,7709542655,12906.6
48897366930186,7723104607,7709542655,4910.1
631828874606989,7723104607,7709542655,1121.0
199577666075839,7723104607,7709542655,454.8
165385129728379,7723104607,7709542655,7353.2
429515486707627,7723104607,7709542655,10333.5
459669419766797,7723104607,7709542655,11033.5
335391229079840,7723104607,7709542655,12280.0
21451267296211,7723104607,7709542655,5013.4
692481886928132,7723104607,7709542655,15102.0
205865381000204,7723104607,7709542655,20933.0
213370430675931,7723104607,7709542655,42999.0
766314167361784,7723104607,7709542655,58701.0
927820034513311,7723104607,7709542655,70.5
942650428115023,7723104607,7709542655,192.24
168358219114366,7723104607,7709542655,192.15
783193585547281,7723104607,7709542655,4666.8
327248141304060,7723104607,7709542655,6750.0
231032504341942,7723104607,7709542655,6746.8
839595925257725,7723104607,7709542655,3400.0
829872639536892,7723104607,7709542655,2880.0
242651914959838,7723104607,7709542655,1728.0
122648284842604,7723104607,7709542655,5148.0
729821881679433,7723104607,7709542655,2000.0
794721410011860,7723104607,7709542655,8784.9
291863317600479,7723104607,7709542655,10350.0
691333630436165,7723104607,7709542655,2680.2
224723391604359,7723104607,7709542655,9477.0
840470769927042,7733834994,501110531440,213.61
646346068654095,7733834994,501110531440,183103.2
779871581432557,7733834994,501110531440,83185.8
76190762815948,7733834994,501110531440,106374.24
835226990930019,7733834994,501110531440,184847.04
201953358333827,7733834994,501110531440,203294.42
338736179226576,7733834994,501110531440,134629.65
479361785088735,7733834994,501110531440,104474.7
249822746893543,7733834994,501110531440,182044.8
446016453552565,7733834994,501110531440,75559.2
11041334829948,7733834994,501110531440,105759.36
659291612529504,7733834994,501110531440,183778.56
126512367723038,7733834994,501110531440,184656.08
39311941995549,7733834994,501110531440,122286.6
385921378467515,7733834994,501110531440,103870.8
329726128500172,7733834994,501110531440,151998.0
182138567422670,7733834994,501110531440,81105.3
394439185455906,7733834994,501110531440,88303.6
72412913444713,7733834994,501110531440,153445.6
91728753747158,7733834994,501110531440,198209.97
431084041721079,7733834994,501110531440,131262.53
5243067887873,7733834994,501110531440,86726.75
967345732268142,7733834994,501110531440,185161.2
987594803972983,7733834994,501110531440,86269.12
34001526980692,7733834994,501110531440,107569.84
325801770540056,7733834994,501110531440,186924.64
54864615548721,7733834994,501110531440,225888.88
18432820955101,7733834994,501110531440,149592.6
633033147316933,7733834994,501110531440,105648.95
